"Sulfamethoxazine.12","Sulfisoxazole.12","Ampicillin.14","Cefadroxil.14","Ceftriaxzone.12","Colistin.12","DIP.14","Dirithromycin.12","Erythromycin.12","Linezolid.12","Mecillinam.12","Metronidazole.12","Minocycline.14","Neomycin.12","PolymyxinB.12","Rifampicin.14","SPR741.12","Sulfadimethoxine.14","Sulfamethoxazole.14","Sulfathiazole.14","D.cycloserine.14","FusidicAcid.14","Novobiocin.14","Sulfathiazole.18","Trimethoprim.18","Ampicillin.18","Cefazolin.14","Cefoxitin.14","Ceftriaxone.14","Chloramphenicol.18","DIP.18","Dirithromycin.14","Erythromycin.18","Linezolid.18","Mecillinam.14","Metronidazole.18","Minocycline.18","Neomycin.18","Norfloxacin.12","Rifampicin.14.1","Rifapentine.18","MitomycinC.18","A22.12","Ampicillin.14.1","Azithromycin.12","Dcycloserine.14","Doxycycline.12","Furazolidone.12","PBnonapeptide.12","PenicillinG","Spectinomycin.14","Sulfamethazine.14","Sulfamethoxazole.12","Sulfamethoxazole.12.1","A22.14","Azithromycin.14","Cefadroxil.14.1","Cefmetazole.14","Cefoxime.14","Cefoxitin.14.1","Cerulenin.14","D.cycloserine.18","Doxycycline.14","Nitrofurantoin.14","Novobiocin.18","Paraquat.14","PBnonapeptide.14","Rifabutin.14","SodiumBicarbonate.25","Sulfamethoxazole.14.1","Sulfamethoxazole.14.2","A22.18","Apramycin.14","Azithromycin.18","CCCP.18","Cefadroxil.18","Cefmetazole.18","Cefoxitin.18","Cerulenin.18","Doxycycline.18","Enoxacin.18","Furazolidone.18","Imipenem.12","Nitrofurantoin.18","Paraquat.18","PBnonapeptide.18","PF5081090.18","Rifabutin.18","SodiumBicarbonate.12","Sulfamethoxazole.18","Sulfamethoxazole.18.1","Cefmetazole.12","Chloramphenicol.12","Cinoxacin.12","Ciprofloxacin.14","NalidixicAcid.12","Streptomycin.12","Sulfadimethoxine.12","Tetracycline.12","Thiamphenicol.18","Triclosan.12","Lincomycin.14","Sulfamethoxazine.14","Sulfisoxazole.14","CHIR090.14","Chloramphenicol.14","Cinoxacin.14","EDTA.14","Meropenem.14","NalidixicAcid.14","Streptomycin.14","Tetracycline.14","Thiamphenicol.14","Triclosan.14","Rifabutin.12","Sulfamethoxazine.18","Sulfisoxazole.18","Ampicillin.18.1","Apramycin.18","Cefmetazole.14.1","Ceftriaxone.18","CHIR090.18","Chloramphenicol.18.1","Cinoxacin.18","Ciprofloxacin.18","Gentamicin.18","Meropenem.18","PenicillinG.18","PolymyxinB.14","PolymyxinB.18","Streptomycin.18","Sulfadimethoxine.18","Tetracycline.18","Thiamphenicol.12","Thiamphenicol.18.1","Triclosan.18","Trimethoprim.18.1","Fosfomycin","Rifampicin.12","Sulfamethoxazole.12.2","Sulfathiazole.12","Cholesterol20","Cholesterol40","Sulfamethizole.10","Spectomycin.4"
"Sulfamethoxazine.12",1,0.331366361112221,0.165394277740764,0.0669518987563363,-0.0460063450370585,0.0268623564324667,0.11692148847407,-0.000482087973964362,-0.171788875686543,0.107198543420802,-0.264186144412723,0.291023472320826,0.0735000727692977,0.124560207481767,0.15095052407373,0.0238798057816917,0.12892048185059,0.0610383057273816,0.571462550837053,0.379587248543469,0.427631012606533,0.268657403265432,0.0745327662266981,0.331688833229394,0.442523570051612,0.191066389855376,0.0507461534453273,0.0165051002801698,0.161551414141178,-0.150348736139438,0.189717942200956,-0.126311589916168,-0.185661191534274,0.0159930265274523,-0.130386044293692,0.0112152377813607,-0.08681914910741,0.123588020675101,-0.0462143641142391,-0.146512006195801,0.152806118698634,0.161515464133743,-0.330690838358222,0.0752135069418686,-0.197704302458093,-0.298069666339716,-0.195114037071041,-0.159817345694978,-0.262677289074587,0.190479090431399,-0.374374218000664,0.249883113752104,-0.181886042731649,-0.0404865743183516,-0.280553514407759,-0.228361352138354,-0.464323549636957,-0.264711001079374,-0.33111311997378,-0.213784043435886,-0.182570318449384,0.38824615558424,-0.248498941668752,-0.126481232319747,0.21339672903026,-0.148832519998122,-0.219774366343671,-0.162884034674059,-0.162277169508446,-0.206295296630761,-0.169293226137971,-0.240555255088789,-0.343397241312169,-0.281234605152529,0.0832535082995088,-0.453720206930357,-0.165482206451815,-0.191696338942808,-0.146492252528656,-0.296270635654082,-0.152928420369903,-0.217776013815092,-0.228298030452091,-0.198502827233726,-0.234484197946446,-0.296556421592775,-0.122036597837891,-0.153095613255346,-0.238945705781934,-0.0414518178283845,-0.226270139343,-0.247380136090059,-0.173667436146557,-0.0506693196951127,-0.0580708843905164,-0.0620751138392072,-0.371163499576095,-0.0216546383711192,-0.15290695411595,-0.0365945063959208,-0.149471779001035,0.0652462977523791,0.540137511492688,0.3389141297203,-0.0346726707276291,-0.268163256366708,-0.109092151918009,0.0833148999270135,-0.345618373552158,0.0707657009287462,-0.158629896293887,-0.144829517890592,-0.339318139247838,-0.0267088097461307,-0.0305420625204335,0.41840442071156,0.265237486323934,0.0348414186763784,-0.0690359760162807,-0.0799978163440863,0.00249915360905457,-0.0360747882132663,-0.225301482002651,-0.0677910270611343,-0.071626345625127,-0.0780589369857393,-0.272258100631667,0.259821093176859,-0.196432946316963,-0.0998151535369462,-0.176972921483241,0.00216229703382612,-0.176249949497881,-0.260798980335123,-0.205806648160105,-0.0854716597203736,0.0691629456803194,0.521760467275429,0.019641293945054,0.522149855692604,0.208160529188859,0.0986988988155088,0.134826857640136,0.19537974490522,-0.120360395381001
"Sulfisoxazole.12",0.331366361112221,1,0.480143355543309,0.409680883011016,0.146634882002327,-0.21792099085471,0.293691503831374,-0.291922076834308,-0.376241564878732,-0.234312512253121,-0.331945828780512,0.016546375704411,0.111763517643222,0.157490765804668,0.17510738606944,0.368225372840048,0.0247368617398581,-0.0310530585004473,0.324819114425909,0.692448661766341,0.16469595096687,-0.104452357822494,-0.168917148902845,0.731318364700141,0.303636330071769,0.497525303349889,0.159832714424597,-0.0215580934108309,0.398685362453328,-0.243589202946007,0.302172303851315,-0.263954990627335,-0.349656365738853,-0.122175502841705,-0.216584628659919,-0.0226038662625864,0.0324195635595754,0.297917189634156,-0.163440892395485,-0.365929450581473,-0.00302627582083986,-0.105402951260026,-0.372793140812604,-0.0272798515561741,-0.354420085587376,-0.16751706002399,-0.202151335722791,-0.140003079145956,0.193986157899809,0.0845484983104287,-0.297960618050358,0.675095728124217,-0.182626679275378,-0.0652021202440698,-0.363100404419414,-0.41845252598448,-0.378591060213505,0.00232833271893456,-0.182043683395735,0.244827911078725,-0.131730305591147,0.138650350658681,-0.212654928422129,0.251991834685024,-0.0454365072159783,-0.22108874928539,0.26503738966915,0.122031987175155,0.177968085331101,-0.205655498076148,-0.164512250828107,-0.225239905534093,-0.347871968163083,-0.32787453801781,0.0154688332671015,-0.361733093446036,0.127851933795461,-0.0256772506284893,-0.220688846126039,-0.260169468204695,-0.209322409946454,-0.140530435440772,-0.329097402472414,-0.073905870005939,-0.227034749247441,-0.12582712167164,-0.131569794443622,-0.264264992441945,-0.0501553915296122,-0.142640354732903,-0.198336677134832,-0.0888481253269021,-0.321234436271497,-0.118980509436268,-0.11709927564066,0.0319023061990841,-0.28693419782887,-0.179227281890842,-0.304399217435355,-0.278917428251178,-0.215885367764826,-0.255712425594014,0.252087999472351,0.740964476126435,-0.0541647922264236,-0.405734757640482,-0.0723262758171977,-0.116219409650066,-0.314880024491203,0.10573032122944,0.172899079474097,-0.166056076694563,-0.482691210697047,-0.175177414716087,-0.151285687240754,0.213974073249317,0.696590812043115,-0.156276285138698,0.174504899481454,0.124279042422122,0.365906125345553,-0.0967642025801273,-0.237782878444053,-0.0183502242959457,0.0160177677186074,-0.0578904805709098,-0.255637761278207,-0.0170767308843616,-0.162038933607475,0.222631650424273,0.102854468762025,-0.0657031273373224,-0.218792181592476,-0.413256432377024,-0.352434828120371,0.242206568885569,0.174469035520981,0.0620873090446701,-0.114784804377819,0.235524267116301,0.601002465099531,0.594984981063867,0.607796672221362,0.137431732878528,-0.179732885589406
"Ampicillin.14",0.165394277740764,0.480143355543309,1,0.64408832131294,0.414510165914879,-0.215834484915264,0.503145421527634,-0.327920245995836,-0.232961581860843,-0.251512096832531,-0.222678698148026,0.00281171712402174,0.40093896175168,0.165855169404648,0.27951795918202,0.481619843552622,0.256285355121305,-0.128482642890143,0.22152804083328,0.583104224032276,0.189241196429699,-0.141142240672056,-0.246066437797361,0.579858264302408,0.159621811762604,0.772412695053312,0.421713758431388,0.177849379154184,0.64211051182895,-0.188237020658927,0.524951548022905,-0.155908093731796,-0.148048414400701,0.076192025445971,-0.162662350067691,0.0938148320845584,0.268142466416255,0.347489149349148,-0.215814507711938,-0.285981828668211,0.0202448051790567,-0.158134376056959,-0.428670840890353,-0.0694328451325876,-0.403005386654794,-0.100277416418025,-0.341336985361155,-0.197004665611974,0.366627812083991,0.0939069015639031,-0.287401884164839,0.379782128465145,-0.280540137392298,-0.197257811730646,-0.383645699414757,-0.411202233073662,-0.316867689527056,0.212509957709038,-0.11567133541544,0.466445114843532,-0.168088516164053,0.17516741914169,-0.198529512481093,0.476315800514262,0.0271330729821553,-0.294413036683722,0.407016000636205,0.129934945964728,0.249263579184479,-0.257997225671112,-0.305589963795525,-0.317796120992728,-0.370531649961525,-0.365695054643677,0.166043882521084,-0.27409590786999,0.383255969365969,0.216335814109953,-0.227358731919564,-0.205130961351073,-0.350496417805088,-0.0797088037490894,-0.349780995536581,0.143757117601872,-0.32069271518204,-0.02484693041921,-0.0121508372542064,-0.268433997203943,0.108434260549698,-0.170113524346549,-0.266185377752119,0.0467727886887478,-0.397669037375571,-0.224078400967771,-0.270094464195224,0.0510476627248266,-0.302882934178031,-0.218826331896721,-0.353384132789927,-0.126052326384709,-0.332791574470395,-0.270089873887624,0.126858600545927,0.544585559862838,0.154444830750336,-0.447048100559016,-0.269424542837017,-0.129765238972208,-0.275346178636901,0.00294433235219641,0.228314700041728,-0.177123186120148,-0.379564721999723,-0.349217146816018,-0.236983112527582,0.0792502449595501,0.515477465032339,-0.129992391662393,0.214365805674099,0.33399845882381,0.391977609103691,0.061539312379548,-0.188158413623338,-0.179619978475933,-0.131478642042671,-0.112898636889084,-0.214698589495117,-0.0142641277606228,-0.0810415560119414,0.38447981787009,0.227674949324008,-0.164526087133012,-0.150406216335647,-0.30718958079281,-0.321348748780968,0.368951369861117,0.1194364123382,0.0783633324484937,-0.184601042836577,0.128603448345118,0.318638384053951,0.521842078585729,0.6052997702749,0.154960802129172,0.00353810899224359
"Cefadroxil.14",0.0669518987563363,0.409680883011016,0.64408832131294,1,0.40915678166069,-0.234085398310253,0.457114618706148,-0.309284928980495,-0.214886978823185,-0.277490471081231,-0.180692679761058,-0.0774148493088991,0.318337411808801,0.102974800357266,0.223632241321162,0.388720540706187,0.170056448034026,-0.1051316547903,0.0993274583121255,0.462820339255795,0.0423573321948863,-0.197142103464326,-0.203852901658056,0.488681680909571,0.0464436793739792,0.563340413041407,0.495846547677977,0.103400106778708,0.531649776955977,-0.172463493057906,0.36877188045016,-0.160249430608316,-0.166368067605771,-0.0302402463413154,-0.13008942131619,0.0454072878884005,0.197185900990102,0.21853257675271,-0.203893784116409,-0.232347746854093,-0.103658004845082,-0.141387462761412,-0.260405204708227,-0.0759346569541667,-0.279994210772019,-0.00639921240365332,-0.248972179349554,-0.142157930563973,0.425228153554824,0.00203637306468948,-0.185993399498757,0.383288235127519,-0.182209322076692,-0.167485224591072,-0.251447383947231,-0.293928489869899,-0.136698956855673,0.308838768913777,0.12310261773338,0.486922785189079,-0.121802370878582,-0.0386822112631086,-0.115501897947225,0.350808424862359,-0.0727059349971712,-0.220441937241348,0.474868299176508,0.142038964889448,0.327252086969751,-0.17730610213337,-0.223116676409588,-0.234593177210967,-0.252883534981407,-0.289562138654659,0.074134181995424,-0.139434682838128,0.318744491107257,0.122913200127551,-0.189075426129613,-0.165318679801014,-0.288065560651294,-0.0762504481247028,-0.291178954394656,0.0241531498454419,-0.237653819663231,0.016441003629708,0.0191934464934042,-0.248481882794465,0.0605096983961295,-0.117054049724791,-0.203991657558964,0.154202283458404,-0.298911755742514,-0.190819765317116,-0.226411905865993,0.0932457720874501,-0.185817235147507,-0.148885975164831,-0.289497485458067,-0.186998281069864,-0.208237814684712,-0.25015928001458,0.0191986962666486,0.462117790824104,0.0987486749788616,-0.348073859746144,-0.171262040541588,-0.176040269468157,-0.141688336414734,0.0206401024272434,0.268275108130724,-0.124738263519104,-0.264594496446312,-0.237126518089913,-0.243276923064978,-0.00718053100797194,0.476412809258782,-0.167085355905835,0.187129762505609,0.333250932081168,0.424785907454729,0.0173197087589098,-0.152891852087972,-0.104917332647946,-0.109030291278755,-0.0495030593559795,-0.125957109864467,-0.130825459898262,0.0182220687560256,0.392220062333861,0.244913894084456,-0.119698671008846,-0.0931288062438811,-0.226833012645118,-0.248324215741356,0.404531073960726,0.112641879512483,-0.034935253594997,-0.202715486951759,-0.0166680638418521,0.332084546578866,0.470175334783394,0.545305039021899,-0.0200226849376426,-0.0408381914322122
"Ceftriaxzone.12",-0.0460063450370585,0.146634882002327,0.414510165914879,0.40915678166069,1,-0.147239577476369,0.391950222130282,-0.257313716155327,-0.14703581227505,-0.238757392301798,-0.00927087327509225,0.0379413901421789,0.200619457527384,0.00648501129730244,0.13936498701686,0.314565025161591,0.11537765816334,-0.0751648374364824,0.0818382918266445,0.261674078086415,0.0793710560368657,-0.112577419453947,-0.0932570317141351,0.267994118376552,0.0385721489013695,0.332327994017753,0.233063329599465,0.156457479939595,0.583771208795369,-0.140867352376027,0.320755924686697,-0.0992654570152109,-0.058280166252208,0.0489766370273213,0.0281848416714138,0.0220054138896935,0.0858448149878839,0.127521314009414,-0.171410588193838,-0.104018757213175,-0.0445263713775348,-0.15951705490433,-0.144364162376617,-0.0652327539162015,-0.283959697606403,-0.0187943180599037,-0.263915213721186,-0.178968654290678,0.198703631659263,0.0830404892631294,-0.125969383031865,0.13014934692905,-0.189017814101629,-0.132369171811671,-0.0998711451550483,-0.214678720397526,-0.0282548107666708,0.414314662916538,0.126440756743911,0.320642775204705,-0.0659746945702999,0.016231996759142,-0.124825412655344,0.0954550604692339,0.0203583058186453,-0.148414475291679,0.226505025704755,0.112164563473694,0.140962599089993,-0.16924320271506,-0.177523615489277,-0.211734095458233,-0.160094372788522,-0.182252669570461,0.206955081110852,0.020972141313242,0.411377783676534,0.154324610174342,-0.114739796195165,-0.0983854567299933,-0.2732712784437,0.0414953266673919,-0.143938318887338,-0.0798224668826574,-0.213799804352317,0.019913909415685,0.00231160289130392,-0.0481851179547652,0.00996635078516501,-0.0745461326135025,-0.117066160338198,0.0257124565595521,-0.258783369025564,-0.200160824966467,-0.243461469857807,-0.0118300664476386,-0.134691783209043,-0.0782349987793688,-0.203385220931247,-0.0397685860694706,-0.201094907818962,-0.178667128816983,0.0409337039935177,0.223633751422277,0.124473898624136,-0.280952959115288,-0.198530590419288,-0.0858006804617676,0.0116970870404645,-0.0437844119340932,0.0881769858577499,-0.0821636512873745,-0.128167769979914,-0.206038978332529,-0.231935466362865,-0.00521706677973318,0.22732847684466,-0.0418777999986648,0.0123491270742185,0.212968281843201,0.55362679403738,0.0465019212164721,-0.112165509363298,-0.153004735150035,-0.143448042888979,0.0064290234655709,0.0248807163125083,-0.00308762259765785,0.00132804018851896,0.166740341012712,0.193118175441179,-0.0686026577519325,-0.0522364429431479,-0.104251913583332,-0.149702570269208,0.201425254099812,0.012595954539559,-0.00346469347418442,-0.104036414182251,-0.00554831946777036,0.114059141336447,0.277582234715955,0.307725286472118,0.00956469039306303,0.0280291780791799
"Colistin.12",0.0268623564324667,-0.21792099085471,-0.215834484915264,-0.234085398310253,-0.147239577476369,1,-0.198643676080128,0.122726015911913,0.0406749057429635,0.186440490914794,0.319328122697704,0.189161516098387,-0.0701397976814142,0.0148304513664027,0.0376270207406434,-0.183610181485004,-0.141627149860675,0.166132334258443,0.0040457030088092,-0.217048931944707,-0.0769082941010716,0.236159776702819,0.240800617603554,-0.240581095338061,-0.104831459537531,-0.288491876933029,-0.273918820915808,-0.204335927257961,-0.241072337372637,-0.049469428264033,-0.301044069190848,-0.0380507240025993,-0.0364818058852803,-0.129382728267577,0.0563281412711641,-0.0817466256686023,-0.121209131124154,-0.0390864138668668,0.0525316267618603,0.244484867819539,0.0682847477025926,0.256546974636497,0.140073155412769,-0.0291181496277927,0.0213730909079116,-0.0245377812360018,-0.0676322411585454,0.0267888544165859,-0.234037572234283,0.0540596947192163,-0.0883267954921959,-0.190566219789756,0.220116814983223,0.145726068056438,0.149923988413435,0.0213332437563266,0.121162127793458,-0.0748083556212445,0.0659723127223826,-0.164986506570357,0.0902810842755358,-0.0774715747015775,-0.198694845331015,-0.227000647392104,0.19710350879174,0.0807502427994696,-0.265566051973412,-0.104311682620934,-0.193033241020507,0.276596640491679,0.212079646659132,0.0426554634382315,0.155463039568471,0.0244290765289215,-0.123491914175923,0.0557668209462689,-0.262713121201442,-0.179984250196978,0.168313658459711,-0.160212287492291,-0.00771261359986471,-0.0628417548627394,0.0346339213744538,-0.172323243825335,0.0428376024530464,-0.206038718193154,-0.123561310971734,0.0680904016627087,-0.155287009365449,0.152355427291602,0.0935167809357758,0.0768342309105641,0.186458052878868,-0.0177911136574304,0.0212925050477158,0.070890397261258,0.133554163475648,0.23025571506136,0.00159074949274028,0.132845427572076,0.168592979056705,0.284511187956708,0.0658197897463482,-0.221629405262543,0.0188006512735807,0.072545916233176,-0.0189363244275604,0.29382392679503,0.0859605016459691,-0.0435158734921812,-0.211649045325041,-0.178699551423857,0.125327519483109,0.163542358248801,0.0762306702709246,-0.0878987909286907,-0.250031960933701,0.110931640595507,-0.0974740079655481,-0.18162681525336,-0.139244330503931,0.0436290776024569,-0.0126529356798065,-0.000258771483357672,0.0689031870225537,0.0367422315068039,0.110238297395934,0.314339034980811,0.0509251821272047,-0.210793528227591,-0.106273470897776,0.0606641845020925,-0.141517958769462,0.0316652699000552,0.0497732911101597,-0.195835289172396,-0.0474936261589156,0.200278797703869,0.061237249728664,0.0377691149376013,-0.155836564803343,-0.277146691353307,-0.236280771448275,-0.0201531387189216,-0.139821482123338
"DIP.14",0.11692148847407,0.293691503831374,0.503145421527634,0.457114618706148,0.391950222130282,-0.198643676080128,1,-0.307779552578858,-0.165733767904192,-0.272405542601317,-0.145352557614186,0.0318141692792212,0.278757942489882,0.139860533397299,0.225326681645123,0.312991606298441,0.167256398971821,-0.133047884160631,0.263610821697439,0.391780580463374,0.238616360403953,-0.0686815956823301,-0.178737654499805,0.35347996283489,0.163569122830711,0.447232147075962,0.315813641476168,0.299350261385805,0.416295149402142,-0.188632898444954,0.644620954591103,-0.160056510655226,-0.0772104116722702,0.0260079789302567,-0.0277999867135396,0.0345796888008471,0.163802309904565,0.261301595114749,-0.187382647488206,-0.141318881286625,-0.0228028875612275,-0.169282743641864,-0.27299447743268,-0.0145323768003825,-0.327332833853536,-0.0147223860289888,-0.342142646604119,-0.181104365410397,0.294215373445613,0.112994422422278,-0.21421716934095,0.246558779245971,-0.243693055555463,-0.160421272519732,-0.218086234668039,-0.247784203140493,-0.193381710844415,0.159735326421907,-0.000759222191868467,0.222172218653195,-0.0911636565757576,0.147284004474229,-0.243646262983732,0.126076226256593,-0.01307516490411,-0.206044806323141,0.36619440484921,0.0536699987291785,0.146287260198556,-0.250428290102934,-0.322071496057566,-0.203063220193601,-0.304830523676047,-0.232150474384193,0.160144835115115,-0.174656993571475,0.238182928517994,0.123323271037832,-0.0369308779191112,-0.203635379252299,-0.258202246486207,0.0177069332760555,-0.236519849254614,-0.0133376418264702,-0.206418204907572,0.113137024193092,0.022359361079503,-0.14221944780267,0.0412157096929173,-0.141735420776954,-0.242087153285982,-0.0222846844910864,-0.349472662353227,-0.140553975491324,-0.226609056336311,0.0209246495902849,-0.204561968240765,-0.202338200780269,-0.258708350624094,-0.207186839431171,-0.0884289290101923,-0.207247866062265,0.121892735281553,0.355155510099556,0.114066931602844,-0.40468534406891,-0.154523305719261,-0.0103931208054836,-0.131546307326744,-0.0569691894930199,0.251184858515416,-0.162013368959572,-0.341525972431412,-0.127227937536576,-0.272281734830712,0.113338509751311,0.31394468218513,-0.0349331510696637,0.138909670441784,0.357894859341653,0.288468892797255,-0.014399034912935,-0.216688398793535,-0.0802227293250236,-0.071768171593878,-0.154125593927945,-0.13598612943643,-0.0139112099620876,-0.0136719508107799,0.298817976646783,0.295181228913411,-0.115958460251845,-0.105789603823974,-0.287792149898236,-0.310495623235296,0.364038996387769,0.0452502551578685,-0.0200603162794282,-0.182991186663579,0.162732152760457,0.154086734092464,0.368368139716014,0.439736464882294,0.106227837600846,-0.0222970123963483
"Dirithromycin.12",-0.000482087973964362,-0.291922076834308,-0.327920245995836,-0.309284928980495,-0.257313716155327,0.122726015911913,-0.307779552578858,1,0.568251047613256,0.615828859468553,-0.0192807650240185,0.163217997369982,-0.0516892160498639,-0.0656324095575612,-0.131549473958698,-0.271911840598184,0.0197079886384886,-0.0595481657830866,-0.0151307557885237,-0.253631911675458,-0.0148855075562596,0.176443528252665,0.122079885773563,-0.340880574217076,-0.1257563982698,-0.374522515563425,-0.22072642794816,-0.223055551429229,-0.292494143954811,0.389689529900685,-0.330959429130448,0.479747414680501,0.357427972891334,0.137814404660463,-0.119369509159681,-0.0853641748554129,-0.174354538337877,-0.150624508868589,0.184201752008219,0.0566301833292907,-0.0195456042651264,0.11663495126408,0.0403544965703773,-0.0165422977277406,0.605548957335234,-0.0986397575189689,0.392890787386032,0.0752294357155655,-0.368144437968981,-0.0925038758836739,0.265235181484741,-0.259726292847849,-0.0475261716840733,-0.0473433666438103,-0.00383307960911295,0.530408676424116,-0.0386333760621646,-0.30663740337787,-0.123617823932196,-0.403964101434278,-0.106491222945733,0.0146916664037766,0.239711841434614,-0.294687609423133,0.00992921765123102,0.0342241442544055,-0.429470139402397,-0.229216895986425,-0.225417315694164,-0.0557095181648776,-0.0711859808777045,0.0927800716259733,-0.0406687310311336,0.350305100933808,-0.121314385600004,-0.0624925832066347,-0.301549684167826,-0.278506474225765,0.0135303858518164,0.192757796054752,0.150671926688693,-0.125885536853295,0.13135979580882,-0.240601853208208,0.0969476204975067,-0.194348925901096,-0.0525452709223325,0.0077351486026191,-0.17387042324649,0.0174966355091637,-0.0719808173336637,-0.101415887823393,0.533441438992187,0.153510316976241,0.207678695346396,-0.114618429323803,0.0065838557744173,-0.0520878923704023,0.441568607761245,0.297524312862414,0.0417194244195958,0.350274990610027,-0.0398555574801892,-0.295247832735752,-0.203106173570399,0.52309166794734,0.0668099145902707,-0.0537444373450795,-0.0655394419643845,-0.110617957411055,-0.253463106783889,0.224899832313274,0.301164189631328,0.05426906997345,0.0943387733995317,-0.0835979254136477,-0.329686613851748,-0.0254720458035091,-0.203929013069309,-0.359473457299855,-0.225927670540497,-0.168668912986323,0.288998148784611,-0.017548142310696,0.00943942246201489,0.0394069942987967,-0.115733946816373,-0.00531470512995609,-0.191537228855862,-0.254201889297663,-0.226756469358732,-0.185334935193128,0.207778490242161,0.382421272756524,0.424479605948834,-0.324520407931239,-0.357817685099094,0.0964334621812512,0.077045231459589,0.0470731781155499,-0.286295967903405,-0.363521822132585,-0.31815190447393,-0.160439348782409,0.0968042805285868
"Erythromycin.12",-0.171788875686543,-0.376241564878732,-0.232961581860843,-0.214886978823185,-0.14703581227505,0.0406749057429635,-0.165733767904192,0.568251047613256,1,0.41934584262871,0.0619210713259533,-0.0265538105539621,-0.0772942836339495,-0.159496474832721,-0.142773022586744,-0.222950625607683,0.0674213969495382,-0.0421976866294563,-0.136066489658815,-0.316752800270762,-0.0501071713000355,0.114447481043143,0.019467974427759,-0.364499918360736,-0.275836582407587,-0.309968277670352,-0.123418948487871,-0.037271303480339,-0.258040189458894,0.393645725644562,-0.150489522468156,0.420969760465141,0.680534414129483,0.237402838491877,-0.0865054285436031,-0.0370259139638373,-0.121832324512523,-0.194712689389528,0.144577258832753,0.0987694737280825,-0.0560584593657767,0.0433479687444544,0.112039938106468,0.0156213643075008,0.498852028133115,-0.0363721156021345,0.274936250229159,0.00229775772880602,-0.163155722763574,-0.0443970985100649,0.309153185902588,-0.334341491160369,-0.0132728274677898,-0.0285578200967154,0.105381743193674,0.588900774411646,0.0646053091921043,-0.154898021558056,-0.0136217063855392,-0.259899469343439,-0.0595756526833718,-0.0385518751615835,0.234334342242741,-0.168938009608907,-0.0440012947676527,-0.0072014876372634,-0.241466632789212,-0.197842215803601,-0.129745310032622,-0.0574643503916893,-0.0291805807888158,0.00964548532649143,0.0778367464715322,0.36119716655761,0.0120432794613734,0.0309812992019019,-0.15951944237276,-0.148585589037063,-0.000766666390069355,0.259963108018618,0.135825130425236,-0.0254692962422246,0.068215937136945,-0.0809390481591314,0.014528113648358,0.050685604845637,0.0112790354077092,0.0387568545812722,-0.0432264313046757,-0.0657702504170048,0.0508854283598659,-0.0801631078176271,0.281183271002374,0.0731418469426961,0.0308729127628062,-0.143512142114893,0.0788634426055559,0.027834305462371,0.369400462210627,0.360948282571321,0.125739667623458,0.270255218604981,-0.190531354391802,-0.37255500284399,-0.0986769740019665,0.396294371319381,-0.0133168056509662,-0.0999242774753792,-0.00913536672036011,-0.220454866225133,-0.163692257025999,0.308506315326848,0.365556885617107,-0.00966131692762256,-0.00829811942560253,-0.175358202160054,-0.370931670861335,0.0645830466880709,-0.159336636487462,-0.0503579512533193,-0.257354537773953,-0.100000816243284,0.308970108989928,-0.0148410869534387,-0.112127465666963,-0.0716229873812077,-0.0448456299574899,-0.0292338952591139,-0.106116044177563,-0.207632443181321,-0.0420277294946854,-0.095849000704602,0.306793556796037,0.379631213813135,0.367454183969132,-0.0867273774963697,-0.242973901780976,0.0278498499288907,-0.0765682610463367,-0.0416162237298745,-0.337124099184416,-0.271131803644604,-0.246029829735772,-0.0775867341637351,0.225882524379248
